代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),总市值(元),市盈率,市净率,市销率,
600519.SH,贵州茅台,2005-06-13,76.6695,78.0516,75.6938,76.7996,706973,33389071,0.3415,0.4466,47.2282,0.6286,5311934485,18573197500,20.0101,4.0926,6.1709,
600519.SH,贵州茅台,2005-06-14,76.4256,78.8159,76.4256,77.515,727149,34530651,0.7155,0.9316,47.4877,0.6465,5361421065,18746227500,20.1966,4.1307,6.2284,
600519.SH,贵州茅台,2005-06-15,76.6044,78.0516,76.5882,77.45,159677,7599370,-0.065,-0.0839,47.5921,0.142,5356922285,18730497500,20.1796,4.1272,6.2232,
600519.SH,贵州茅台,2005-06-16,77.5638,78.8809,77.2386,78.8484,593153,28452404,1.3984,1.8056,47.9681,0.5274,5453646055,19068692500,20.544,4.2017,6.3355,
600519.SH,贵州茅台,2005-06-17,78.8647,79.6777,77.4337,78.8647,326299,15703945,0.0163,0.0206,48.1275,0.2901,5454770750,19072625000,20.5482,4.2026,6.3369,
600519.SH,贵州茅台,2005-06-20,79.6777,86.3446,78.8647,84.2307,1236889,62906075,5.3661,6.8041,50.8583,1.0998,5825920100,20370350000,21.9463,4.4886,6.768,
600519.SH,贵州茅台,2005-06-21,83.7267,84.5397,82.2144,82.6372,259792,13347957,-1.5936,-1.8919,51.3794,0.231,5715699990,19984965000,21.5311,4.4036,6.64,
600519.SH,贵州茅台,2005-06-22,82.6047,85.369,82.5884,85.06,612174,31728393,2.4229,2.9319,51.829,0.5443,5883279545,20570907500,22.1624,4.5327,6.8347,
600519.SH,贵州茅台,2005-06-23,85.0113,85.4828,84.0519,84.7023,527645,27503937,-0.3577,-0.4206,52.1258,0.4691,5858536255,20484392500,22.0692,4.5137,6.8059,
600519.SH,贵州茅台,2005-06-24,84.0031,85.5316,79.8403,85.3853,615049,31786457,0.683,0.8063,51.6812,0.5469,5905773445,20649557500,22.2471,4.5501,6.8608,
600519.SH,贵州茅台,2005-06-27,85.8568,89.3366,85.2064,89.1903,1082423,58344425,3.805,4.4563,53.9017,0.9624,6168952075,21569762500,23.2385,4.7528,7.1665,
600519.SH,贵州茅台,2005-06-28,87.8081,88.6049,86.2145,86.8325,376636,20129464,-2.3578,-2.6436,53.4454,0.3349,6005871300,20999550000,22.6242,4.6272,6.9771,
600519.SH,贵州茅台,2005-06-29,86.8325,86.8325,86.8325,86.8325,,,0,0,,,6005871300,20999550000,22.6242,4.6272,6.9771,
600519.SH,贵州茅台,2005-06-30,86.182,88.3772,86.182,87.239,1277817,68740725,0.4065,0.4682,53.7954,1.1361,6033988675,21097862500,22.7301,4.6489,7.0097,
600519.SH,贵州茅台,2005-07-01,89.4179,89.4179,83.2714,85.1413,610431,32182036,-2.0976,-2.4045,52.7202,0.5428,5888903020,20590570000,22.1836,4.5371,6.8412,
600519.SH,贵州茅台,2005-07-04,84.556,85.8568,83.7754,85.0275,301851,15730157,-0.1138,-0.1337,52.1123,0.2684,5881030155,20563042500,22.1539,4.531,6.832,
600519.SH,贵州茅台,2005-07-05,84.556,84.556,83.8405,84.5072,224838,11662288,-0.5203,-0.612,51.8697,0.1999,5845039915,20437202500,22.0184,4.5033,6.7902,
600519.SH,贵州茅台,2005-07-06,84.1494,84.556,81.3038,81.8079,631676,32226601,-2.6993,-3.1942,51.0176,0.5616,5658340545,19784407500,21.3151,4.3594,6.5733,
600519.SH,贵州茅台,2005-07-07,81.3038,82.8648,80.7509,82.1331,578532,29052550,0.3252,0.3975,50.2177,0.5144,5680834445,19863057500,21.3998,4.3768,6.5995,
600519.SH,贵州茅台,2005-07-08,81.564,84.8812,81.564,84.3933,693076,35940472,2.2602,2.7519,51.8565,0.6162,5837167050,20409675000,21.9887,4.4972,6.7811,
600519.SH,贵州茅台,2005-07-11,84.556,86.3446,84.1657,84.4909,656277,34538170,0.0976,0.1156,52.6274,0.5835,5843915220,20433270000,22.0141,4.5024,6.7889,
600519.SH,贵州茅台,2005-07-12,84.3446,87.3203,83.3201,86.9951,571243,30210107,2.5042,2.9638,52.8849,0.5079,6017118250,21038875000,22.6666,4.6359,6.9901,
600519.SH,贵州茅台,2005-07-13,86.8162,86.9625,82.1168,85.369,385796,19981575,-1.6261,-1.8692,51.7931,0.343,5904648750,20645625000,22.2429,4.5492,6.8595,
600519.SH,贵州茅台,2005-07-14,84.556,86.1495,84.5072,86.0194,201266,10624551,0.6504,0.7619,52.7886,0.179,5949636550,20802925000,22.4124,4.5839,6.9117,
600519.SH,贵州茅台,2005-07-15,85.3853,86.6373,85.3853,86.1658,100290,5300561,0.1463,0.1701,52.8523,0.0892,5959758805,20838317500,22.4505,4.5917,6.9235,
600519.SH,贵州茅台,2005-07-18,86.1007,86.5072,85.4666,85.6942,156407,8258010,-0.4716,-0.5473,52.7982,0.1391,5927142650,20724275000,22.3276,4.5665,6.8856,
600519.SH,贵州茅台,2005-07-19,85.6617,86.7837,85.5316,86.1007,132540,7015760,0.4065,0.4744,52.9332,0.1178,5955260025,20822587500,22.4335,4.5882,6.9183,
600519.SH,贵州茅台,2005-07-20,86.0845,86.1332,84.4259,84.7348,301229,15767931,-1.3659,-1.5864,52.3453,0.2678,5860785645,20492257500,22.0777,4.5154,6.8085,
600519.SH,贵州茅台,2005-07-21,84.7348,85.4666,83.4177,84.5234,253682,13127981,-0.2114,-0.2495,51.7498,0.2256,5846164610,20441135000,22.0226,4.5042,6.7915,
600519.SH,贵州茅台,2005-07-22,84.556,85.9706,83.873,84.6698,609596,31708848,0.1463,0.1731,52.0162,0.542,5856286865,20476527500,22.0607,4.5119,6.8033,
600519.SH,贵州茅台,2005-07-25,84.5722,85.0113,83.06,83.5153,696189,35971529,-1.1545,-1.3635,51.6692,0.619,5776433520,20197320000,21.7599,4.4504,6.7105,
600519.SH,贵州茅台,2005-07-26,82.9299,84.686,82.9299,84.2145,800824,41433496,0.6992,0.8372,51.7386,0.712,5824795405,20366417500,21.9421,4.4877,6.7667,
600519.SH,贵州茅台,2005-07-27,85.0113,86.5072,84.556,85.9706,536982,28350004,1.7562,2.0853,52.7951,0.4774,5946262465,20791127500,22.3997,4.5813,6.9078,
600519.SH,贵州茅台,2005-07-28,85.9869,86.9625,85.4178,86.6699,859252,45732284,0.6992,0.8133,53.2234,0.764,5994624350,20960225000,22.5818,4.6185,6.964,
600519.SH,贵州茅台,2005-07-29,86.2145,86.9951,86.182,86.4422,242518,12951117,-0.2277,-0.2627,53.4027,0.2156,5978878620,20905170000,22.5225,4.6064,6.9457,
600519.SH,贵州茅台,2005-08-01,86.5723,87.4829,86.182,87.1252,384030,20465514,0.683,0.7901,53.2914,0.3415,6026115810,21070335000,22.7005,4.6428,7.0006,
600519.SH,贵州茅台,2005-08-02,87.0438,87.3203,85.7755,86.7999,426287,22676468,-0.3252,-0.3733,53.1953,0.379,6003621910,20991685000,22.6157,4.6255,6.9745,
600519.SH,贵州茅台,2005-08-03,86.5072,87.3203,86.182,87.1414,818421,43619808,0.3415,0.3934,53.2975,0.7277,6027240505,21074267500,22.7047,4.6437,7.0019,
600519.SH,贵州茅台,2005-08-04,87.304,90.735,87.304,90.2635,1056044,58044426,3.1221,3.5828,54.964,0.939,6243181945,21829307500,23.5182,4.81,7.2528,
600519.SH,贵州茅台,2005-08-05,91.8782,93.4534,90.5786,91.8585,636516,29678263,1.595,1.767,46.6261,0.4716,6296042610,22014135000,23.7173,4.8508,7.3142,
600519.SH,贵州茅台,2005-08-08,91.9569,92.5083,88.2156,90.7952,854555,39434837,-1.0633,-1.1576,46.1466,0.6332,6223162374,21759309000,23.4427,4.7946,7.2295,
600519.SH,贵州茅台,2005-08-09,90.5786,90.5786,88.8261,89.4759,584198,26540331,-1.3193,-1.453,45.4304,0.4329,6132736896,21443136000,23.1021,4.7249,7.1245,
600519.SH,贵州茅台,2005-08-10,88.8457,91.5631,88.8457,90.9133,580027,26665195,1.4374,1.6065,45.9723,0.4298,6231260178,21787623000,23.4732,4.8008,7.2389,
600519.SH,贵州茅台,2005-08-11,90.5982,93.3353,90.5982,93.2762,1359360,63589532,2.3629,2.5991,46.779,1.0072,6393216258,22353903000,24.0833,4.9256,7.4271,
600519.SH,贵州茅台,2005-08-12,93.2762,93.3353,91.3071,92.587,471545,22081209,-0.6892,-0.7389,46.8274,0.3494,6345979068,22188738000,23.9054,4.8892,7.3722,
600519.SH,贵州茅台,2005-08-15,92.3311,95.6785,90.5786,94.4971,702040,32711316,1.91,2.063,46.5947,0.5202,6476893566,22646481000,24.3986,4.9901,7.5243,
600519.SH,贵州茅台,2005-08-16,94.4971,94.4971,92.4295,93.4928,575151,27203993,-1.0042,-1.0627,47.2989,0.4262,6408062232,22405812000,24.1393,4.9371,7.4443,
600519.SH,贵州茅台,2005-08-17,97.8445,102.846,91.5631,96.1314,1250674,60400828,2.6386,2.8222,48.2946,0.9267,6588913188,23038158000,24.1932,4.9544,7.6544,
600519.SH,贵州茅台,2005-08-18,97.4704,98.0611,92.5477,92.7249,1098909,52638476,-3.4065,-3.5436,47.9007,0.8142,6355426506,22221771000,23.3359,4.7789,7.3832,
600519.SH,贵州茅台,2005-08-19,92.3114,93.4141,91.9175,92.7249,497271,23314587,0,0,46.8851,0.3684,6355426506,22221771000,23.3359,4.7789,7.3832,
600519.SH,贵州茅台,2005-08-22,92.5083,94.1426,91.5631,93.5322,692987,32877617,0.8073,0.8707,47.4433,0.5135,6410761500,22415250000,23.5391,4.8205,7.4474,
600519.SH,贵州茅台,2005-08-23,92.9415,94.6349,92.9415,94.5364,478600,22825313,1.0042,1.0737,47.6918,0.3546,6479592834,22655919000,23.7918,4.8722,7.5274,
600519.SH,贵州茅台,2005-08-24,94.5168,94.9106,93.6503,94.4183,321412,15394347,-0.1181,-0.125,47.896,0.2381,6471495030,22627605000,23.7621,4.8661,7.518,
600519.SH,贵州茅台,2005-08-25,94.438,94.6743,93.7291,94.4183,354008,16937359,0,0,47.8446,0.2623,6471495030,22627605000,23.7621,4.8661,7.518,
600519.SH,贵州茅台,2005-08-26,93.9457,95.9936,93.9457,95.3438,458241,22162003,0.9255,0.9802,48.3632,0.3395,6534927828,22849398000,23.995,4.9138,7.5917,
600519.SH,贵州茅台,2005-08-29,95.5013,96.2496,95.3044,95.8754,512830,24984384,0.5317,0.5576,48.7186,0.38,6571367946,22976811000,24.1288,4.9412,7.634,
600519.SH,贵州茅台,2005-08-30,95.6982,96.1905,94.7137,95.265,245326,11883761,-0.6104,-0.6367,48.4407,0.1818,6529529292,22830522000,23.9752,4.9098,7.5854,
600519.SH,贵州茅台,2005-08-31,94.7137,96.4465,94.5364,96.2102,239434,11660189,0.9452,0.9921,48.699,0.1774,6594311724,23057034000,24.213,4.9585,7.6607,
600519.SH,贵州茅台,2005-09-01,96.0133,99.0851,96.0133,98.4549,548726,27342423,2.2448,2.3332,49.8289,0.4066,6748170000,23595000000,24.778,5.0742,7.8394,
600519.SH,贵州茅台,2005-09-02,98.0611,100.7194,98.0611,99.5576,499816,25226079,1.1027,1.12,50.4707,0.3703,6823749504,23859264000,25.0555,5.131,7.9272,
600519.SH,贵州茅台,2005-09-05,99.4395,101.5661,99.4395,100.3256,391058,19986278,0.7679,0.7714,51.1082,0.2898,6876385230,24043305000,25.2488,5.1706,7.9884,
600519.SH,贵州茅台,2005-09-06,100.3453,100.9951,98.4549,98.6519,319483,16132458,-1.6737,-1.6683,50.4955,0.2367,6761666340,23642190000,24.8275,5.0843,7.8551,
600519.SH,贵州茅台,2005-09-07,98.6322,99.7546,98.4746,99.5183,518627,26062481,0.8664,0.8782,50.2528,0.3843,6821050236,23849826000,25.0456,5.129,7.9241,
600519.SH,贵州茅台,2005-09-08,99.5183,99.5183,97.8839,98.514,630752,31589421,-1.0042,-1.0091,50.0822,0.4674,6752218902,23609157000,24.7928,5.0772,7.8441,
600519.SH,贵州茅台,2005-09-09,98.514,98.5534,96.4859,98.0611,425447,21034934,-0.4529,-0.4597,49.442,0.3152,6721177320,23500620000,24.6789,5.0539,7.8081,
600519.SH,贵州茅台,2005-09-12,98.0611,98.0611,96.1511,97.687,159547,7856513,-0.3741,-0.3815,49.2426,0.1182,6695534274,23410959000,24.5847,5.0346,7.7783,
600519.SH,贵州茅台,2005-09-13,97.0766,100.0302,97.0766,100.0105,490115,24688592,2.3235,2.3786,50.3731,0.3631,6854791086,23967801000,25.1695,5.1543,7.9633,
600519.SH,贵州茅台,2005-09-14,99.8333,100.8179,98.6519,100.1484,329947,16772020,0.1378,0.1378,50.8325,0.2445,6864238524,24000834000,25.2042,5.1614,7.9742,
600519.SH,贵州茅台,2005-09-15,99.9515,101.0935,99.1638,99.9121,174066,8846890,-0.2363,-0.2359,50.8249,0.129,6848042916,23944206000,25.1447,5.1493,7.9554,
600519.SH,贵州茅台,2005-09-16,99.6955,100.7785,99.6955,100.365,321733,16398350,0.4529,0.4533,50.9688,0.2384,6879084498,24052743000,25.2587,5.1726,7.9915,
600519.SH,贵州茅台,2005-09-19,99.6364,101.1723,99.2032,99.4001,204025,10355074,-0.9649,-0.9613,50.7539,0.1512,6812952432,23821512000,25.0159,5.1229,7.9147,
600519.SH,贵州茅台,2005-09-20,99.538,99.538,98.8488,99.3607,179522,9041752,-0.0394,-0.0396,50.3657,0.133,6810253164,23812074000,25.0059,5.1209,7.9115,
600519.SH,贵州茅台,2005-09-21,98.6125,99.6364,97.4507,97.8445,294927,14686809,-1.5162,-1.526,49.7981,0.2185,6706331346,23448711000,24.6244,5.0427,7.7908,
600519.SH,贵州茅台,2005-09-22,97.2341,98.4156,94.8712,96.5843,335826,16372929,-1.2602,-1.288,48.7542,0.2488,6619954770,23146695000,24.3072,4.9778,7.6905,
600519.SH,贵州茅台,2005-09-23,96.2693,97.4507,95.2059,96.3283,306446,15048364,-0.256,-0.265,49.1061,0.2271,6602409528,23085348000,24.2428,4.9646,7.6701,
600519.SH,贵州茅台,2005-09-26,96.3874,97.175,95.5013,95.6588,176660,8657470,-0.6695,-0.695,49.0064,0.1309,6556521972,22924902000,24.0743,4.9301,7.6168,
600519.SH,贵州茅台,2005-09-27,95.5998,95.9936,94.8121,95.009,170921,8278850,-0.6498,-0.6793,48.4367,0.1266,6511984050,22769175000,23.9108,4.8966,7.565,
600519.SH,贵州茅台,2005-09-28,94.5561,96.4662,94.5561,96.033,233695,11331850,1.0239,1.0777,48.4899,0.1732,6582165018,23014563000,24.1684,4.9493,7.6466,
600519.SH,贵州茅台,2005-09-29,96.3874,98.0611,96.1117,97.8642,208496,10308512,1.8313,1.9069,49.4423,0.1545,6707680980,23453430000,24.6293,5.0437,7.7924,
600519.SH,贵州茅台,2005-09-30,97.8642,97.8642,95.5013,97.3916,332415,16352331,-0.4726,-0.4829,49.1925,0.2463,6675289764,23340174000,24.5104,5.0194,7.7547,
600519.SH,贵州茅台,2005-10-10,96.6434,97.8642,95.6982,95.777,264795,12946800,-1.6147,-1.6579,48.8937,0.1962,6564619776,22953216000,24.104,4.9362,7.6262,
600519.SH,贵州茅台,2005-10-11,95.5013,96.4071,94.95,96.1708,135909,6622928,0.3938,0.4112,48.7306,0.1007,6591612456,23047596000,24.2031,4.9564,7.6575,
600519.SH,贵州茅台,2005-10-12,96.4859,96.4859,93.3747,93.5519,832795,39835259,-2.6189,-2.7232,47.8332,0.6171,6412111134,22419969000,23.544,4.8215,7.449,
600519.SH,贵州茅台,2005-10-13,93.6307,94.3395,91.9963,92.7249,1090753,51553349,-0.827,-0.884,47.264,0.8082,6355426506,22221771000,23.3359,4.7789,7.3832,
600519.SH,贵州茅台,2005-10-14,92.5083,93.4337,89.2002,89.6728,494258,22786107,-3.0521,-3.2916,46.1016,0.3662,6146233236,21490326000,22.5678,4.6216,7.1401,
600519.SH,贵州茅台,2005-10-17,88.9048,91.5631,88.3929,90.0075,946838,43391916,0.3347,0.3733,45.8282,0.7016,6169177014,21570549000,22.652,4.6388,7.1668,
600519.SH,贵州茅台,2005-10-18,89.9878,92.3507,89.9878,92.3507,964218,44960711,2.3432,2.6034,46.6292,0.7144,6329783460,22132110000,23.2417,4.7596,7.3534,
600519.SH,贵州茅台,2005-10-19,92.7249,93.4337,91.504,92.3507,792451,37063755,0,0,46.771,0.5872,6329783460,22132110000,23.2417,4.7596,7.3534,
600519.SH,贵州茅台,2005-10-20,91.9963,92.7446,90.677,91.0314,572162,26662088,-1.3193,-1.4286,46.5988,0.4239,6239357982,21815937000,22.9097,4.6916,7.2483,
600519.SH,贵州茅台,2005-10-21,90.7755,91.4646,90.5786,91.1693,339538,15694623,0.1378,0.1514,46.2235,0.2516,6248805420,21848970000,22.9444,4.6987,7.2593,
600519.SH,贵州茅台,2005-10-24,90.9724,92.843,90.9724,92.6461,444467,20771238,1.4768,1.6199,46.7329,0.3293,6350027970,22202895000,23.3161,4.7748,7.3769,
600519.SH,贵州茅台,2005-10-25,93.1975,94.1229,93.1384,93.8079,1159486,55177336,1.1618,1.254,47.5878,0.8591,6429656376,22481316000,22.3146,4.7696,7.4694,
600519.SH,贵州茅台,2005-10-26,93.7685,94.0048,93.1384,93.6897,963579,45847901,-0.1181,-0.1259,47.5808,0.714,6421558572,22453002000,22.2865,4.7636,7.46,
600519.SH,贵州茅台,2005-10-27,93.611,93.611,91.6616,92.4886,974815,45785210,-1.2012,-1.2821,46.9681,0.7223,6339230898,22165143000,22.0008,4.7025,7.3643,
600519.SH,贵州茅台,2005-10-28,92.5083,94.7137,92.5083,93.6503,698231,33237651,1.1618,1.2561,47.6027,0.5173,6418859304,22443564000,22.2771,4.7616,7.4568,
600519.SH,贵州茅台,2005-10-31,93.5125,96.092,92.7643,94.8909,668572,32099219,1.2405,1.3246,48.0116,0.4954,6503886246,22740861000,22.5722,4.8247,7.5556,
600519.SH,贵州茅台,2005-11-01,95.2847,95.5998,94.1623,95.1075,854288,41028115,0.2166,0.2283,48.0261,0.633,6518732220,22792770000,22.6238,4.8357,7.5729,
600519.SH,贵州茅台,2005-11-02,94.5168,95.5998,93.6897,94.8318,276609,13366082,-0.2757,-0.2899,48.3212,0.205,6499837344,22726704000,22.5582,4.8217,7.5509,
600519.SH,贵州茅台,2005-11-03,95.2847,95.4028,92.9415,92.9612,253970,12120721,-1.8706,-1.9726,47.725,0.1882,6371622114,22278399000,22.1132,4.7265,7.402,
600519.SH,贵州茅台,2005-11-04,92.9809,93.7291,91.3465,93.0399,489562,22899009,0.0788,0.0847,46.7745,0.3627,6377020650,22297275000,22.1319,4.7306,7.4082,
600519.SH,贵州茅台,2005-11-07,91.5828,92.5477,91.3662,92.4098,247517,11545343,-0.6301,-0.6772,46.6446,0.1834,6333832362,22146267000,21.982,4.6985,7.3581,
600519.SH,贵州茅台,2005-11-08,92.3901,92.6067,92.272,92.4098,607730,28543068,0,0,46.9667,0.4503,6333832362,22146267000,21.982,4.6985,7.3581,
600519.SH,贵州茅台,2005-11-09,92.9021,93.5322,91.5828,91.9963,602073,28203162,-0.4135,-0.4475,46.8434,0.4461,6305490048,22047168000,21.8837,4.6775,7.3251,
600519.SH,贵州茅台,2005-11-10,92.3507,92.3507,90.8936,91.8191,395013,18352311,-0.1772,-0.1926,46.46,0.2927,6293343342,22004697000,21.8415,4.6685,7.311,
600519.SH,贵州茅台,2005-11-11,91.0118,91.8388,90.5589,91.3268,292691,13501333,-0.4923,-0.5361,46.1283,0.2169,6259602492,21886722000,21.7244,4.6435,7.2718,
600519.SH,贵州茅台,2005-11-14,90.6967,91.1693,89.6925,89.7909,216289,9877960,-1.5359,-1.6818,45.6702,0.1603,6154331040,21518640000,21.3591,4.5654,7.1495,
600519.SH,贵州茅台,2005-11-15,90.0863,90.3423,89.3971,89.3971,776760,35512394,-0.3938,-0.4386,45.7186,0.5755,6127338360,21424260000,21.2654,4.5453,7.1182,
600519.SH,贵州茅台,2005-11-16,89.3577,90.4998,88.6095,90.362,724856,33007959,0.9649,1.0793,45.5373,0.5371,6193470426,21655491000,21.4949,4.5944,7.195,
600519.SH,贵州茅台,2005-11-17,90.1847,90.3029,85.0454,88.5307,1100802,49497150,-1.8313,-2.0266,44.9646,0.8156,6067954464,21216624000,21.0593,4.5013,7.0492,
600519.SH,贵州茅台,2005-11-18,88.6095,90.1847,86.66,89.2002,694123,31397165,0.6695,0.7562,45.2329,0.5143,6113842020,21377070000,21.2186,4.5353,7.1025,
600519.SH,贵州茅台,2005-11-21,88.6095,90.0863,88.2156,89.8894,457517,20639360,0.6892,0.7726,45.1117,0.339,6161079210,21542235000,21.3825,4.5704,7.1574,
600519.SH,贵州茅台,2005-11-22,89.4955,91.7206,87.6249,90.8542,353881,16131067,0.9649,1.0734,45.5833,0.2622,6227211276,21773466000,21.612,4.6194,7.2342,
600519.SH,贵州茅台,2005-11-23,90.0272,91.3662,89.7909,91.0905,137141,6306488,0.2363,0.2601,45.9854,0.1016,6243406884,21830094000,21.6682,4.6314,7.253,
600519.SH,贵州茅台,2005-11-24,90.5786,90.5786,88.6095,89.338,1088295,49193081,-1.7525,-1.9239,45.202,0.8064,6123289458,21410103000,21.2513,4.5423,7.1135,
600519.SH,贵州茅台,2005-11-25,88.8064,89.7909,88.3732,89.6531,391387,17618489,0.3151,0.3527,45.0155,0.29,6144883602,21485607000,21.3263,4.5584,7.1386,
600519.SH,贵州茅台,2005-11-28,89.5349,89.9484,87.6249,89.5152,152378,6903246,-0.1378,-0.1537,45.3034,0.1129,6135436164,21452574000,21.2935,4.5513,7.1276,
600519.SH,贵州茅台,2005-11-29,89.4955,89.9484,84.6713,87.4083,248880,11117104,-2.1069,-2.3537,44.6685,0.1844,5991025326,20947641000,20.7923,4.4442,6.9598,
600519.SH,贵州茅台,2005-11-30,86.6404,86.9554,84.4743,86.1284,650820,28172021,-1.2799,-1.4643,43.287,0.4822,5903299116,20640906000,20.4879,4.3791,6.8579,
600519.SH,贵州茅台,2005-12-01,85.6361,86.345,85.0848,85.262,535424,23266367,-0.8664,-1.0059,43.4541,0.3967,5843915220,20433270000,20.2818,4.3351,6.7889,
600519.SH,贵州茅台,2005-12-02,85.262,88.2156,85.262,87.6643,963383,42441653,2.4023,2.8176,44.0548,0.7138,6008570568,21008988000,20.8532,4.4572,6.9802,
600519.SH,贵州茅台,2005-12-05,87.6643,87.9203,85.9315,86.9751,275743,12151492,-0.6892,-0.7862,44.0682,0.2043,5961333378,20843823000,20.6893,4.4222,6.9253,
600519.SH,贵州茅台,2005-12-06,86.0496,86.8963,85.6558,86.1678,1491667,65529318,-0.8073,-0.9282,43.9303,1.1052,5905998384,20650344000,20.4972,4.3811,6.8611,
600519.SH,贵州茅台,2005-12-07,85.6558,86.8963,85.6558,86.1284,430998,18878496,-0.0394,-0.0457,43.8018,0.3193,5903299116,20640906000,20.4879,4.3791,6.8579,
600519.SH,贵州茅台,2005-12-08,85.7346,86.6404,85.7149,85.8527,365778,16002582,-0.2757,-0.3201,43.7494,0.271,5884404240,20574840000,20.4223,4.3651,6.836,
600519.SH,贵州茅台,2005-12-09,86.0496,86.0496,84.2774,84.435,1546206,66478204,-1.4178,-1.6514,42.9944,1.1456,5787230592,20235072000,20.085,4.293,6.7231,
600519.SH,贵州茅台,2005-12-12,84.2774,84.2774,82.013,82.0327,1510220,63383458,-2.4023,-2.8451,41.9697,1.119,5622575244,19659354000,19.5136,4.1709,6.5318,
600519.SH,贵州茅台,2005-12-13,82.1114,82.6037,79.7485,81.4616,2041441,83729902,-0.571,-0.6961,41.0151,1.5126,5583435858,19522503000,19.3777,4.1419,6.4863,
600519.SH,贵州茅台,2005-12-14,80.8315,84.2774,80.7921,83.6473,1797593,75326820,2.1857,2.6831,41.9043,1.3319,5733245232,20046312000,19.8977,4.253,6.6604,
600519.SH,贵州茅台,2005-12-15,83.7458,84.4743,82.7218,84.3956,593465,25306079,0.7483,0.8945,42.6412,0.4397,5784531324,20225634000,20.0757,4.291,6.7199,
600519.SH,贵州茅台,2005-12-16,84.2774,85.9709,83.6867,85.5967,667061,28659038,1.2012,1.4232,42.9631,0.4943,5866858998,20513493000,20.3614,4.3521,6.8156,
600519.SH,贵州茅台,2005-12-19,85.6558,86.7979,85.1635,86.345,470267,20587488,0.7483,0.8742,43.7783,0.3484,5918145090,20692815000,20.5394,4.3902,6.8752,
600519.SH,贵州茅台,2005-12-20,86.7191,86.7388,84.6713,85.4195,454042,19679338,-0.9255,-1.0718,43.3425,0.3364,5854712292,20471022000,20.3192,4.3431,6.8015,
600519.SH,贵州茅台,2005-12-21,84.8682,85.8527,84.1199,84.5925,495917,21349222,-0.827,-0.9682,43.05,0.3674,5798027664,20272824000,20.1225,4.301,6.7356,
600519.SH,贵州茅台,2005-12-22,84.0018,85.8527,83.7064,85.1241,334067,14361625,0.5317,0.6285,42.9903,0.2475,5834467782,20400237000,20.249,4.3281,6.778,
600519.SH,贵州茅台,2005-12-23,84.494,87.0342,84.4743,86.7979,629183,27434932,1.6737,1.9662,43.6041,0.4662,5949186672,20801352000,20.6471,4.4132,6.9112,
600519.SH,贵州茅台,2005-12-26,87.0342,87.6249,86.2465,87.0539,699235,30863111,0.256,0.2949,44.1384,0.5181,5966731914,20862699000,20.708,4.4262,6.9316,
600519.SH,贵州茅台,2005-12-27,87.2311,88.5898,86.8963,88.4519,729017,32574560,1.3981,1.606,44.6829,0.5402,6062555928,21197748000,21.0406,4.4973,7.0429,
600519.SH,贵州茅台,2005-12-28,88.5898,89.594,88.1369,89.5349,625035,28274416,1.083,1.2244,45.2365,0.4631,6136785798,21457293000,21.2982,4.5523,7.1292,
600519.SH,贵州茅台,2005-12-29,89.594,92.1538,89.594,92.0948,1567435,72783428,2.5598,2.859,46.4347,1.1614,6312238218,22070763000,21.9071,4.6825,7.333,
