,代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),总市值(元),市盈率,市净率,市销率,年份,月份,year,month,day,day_of_week,MA_5,MA_10,daily_return,volatility_5,volatility_10,RSI_14
1913,600519.SH,贵州茅台,2009-07-24,674.6051,693.9808,673.2244,676.5381,4537056.0,673882706.0,3.3137,0.4922,148.5286,0.4807,138738600000.0,138738600000,33.4864,11.1333,16.8338,2009,2009-07,2009,7,24,4,677.569,685.3192799999999,0.004922132947053015,0.005151851641192817,0.008354526525588536,57.36137091388369
1914,600519.SH,贵州茅台,2009-07-27,678.7932,706.453,678.7932,704.6582,6453123.0,969451469.0,28.1201,4.1565,150.2298,0.6837,144505218000.0,144505218000,34.8782,11.5961,17.5335,2009,2009-07,2009,7,27,0,682.1713,685.2456500000001,0.04156469532166773,0.020043101081001317,0.016399330837763033,64.89571566731964
1915,600519.SH,贵州茅台,2009-07-28,704.6121,731.6276,702.311,705.0724,3622961.0,564423483.0,0.4142,0.0588,155.7907,0.3839,144590160000.0,144590160000,34.8987,11.6029,17.5438,2009,2009-07,2009,7,28,1,687.58362,685.19963,0.000587802710590779,0.01930683426001618,0.01640028046966642,69.40141447141042
1916,600519.SH,贵州茅台,2009-07-29,705.5326,718.6491,662.7312,681.1864,3695563.0,556652765.0,-23.8859,-3.3877,150.6273,0.3916,139691838000.0,139691838000,33.7164,11.2098,16.9494,2009,2009-07,2009,7,29,2,688.1359,684.26996,-0.03387737202590824,0.02716853142749546,0.018556251036115315,51.53159058281155
1917,600519.SH,贵州茅台,2009-07-30,698.1689,698.1689,674.283,689.5626,2755049.0,410415145.0,8.3762,1.2296,148.9684,0.2919,141409554000.0,141409554000,34.131,11.3476,17.1578,2009,2009-07,2009,7,30,3,691.40354,684.90508,0.012296487422532199,0.027023556943046385,0.01868456869563556,44.8367220131865
1918,600519.SH,贵州茅台,2009-07-31,694.9013,694.9013,684.1319,690.437,3299219.0,494144461.0,0.8744,0.1268,149.7762,0.3496,141588876000.0,141588876000,34.1743,11.362,17.1796,2009,2009-07,2009,7,31,4,694.18332,685.87616,0.0012680502103799007,0.027078880688115335,0.01861114511987521,42.528743670098905
1919,600519.SH,贵州茅台,2009-08-03,699.5496,729.8327,699.5496,716.6241,4445840.0,693624944.0,26.1871,3.7928,156.0166,0.4711,146959098000.0,146959098000,35.4705,11.793,17.8312,2009,2009-08,2009,8,3,0,696.5764999999999,689.3738999999999,0.03792829758544225,0.025851099500308637,0.021871557825646225,54.39617976477079
1920,600519.SH,贵州茅台,2009-08-04,722.6531,722.6531,702.311,709.3525,2143538.0,329545708.0,-7.2716,-1.0147,153.7391,0.2271,145467894000.0,145467894000,35.1106,11.6733,17.6503,2009,2009-08,2009,8,4,1,697.43252,692.50807,-0.010147021290520475,0.026602867155449492,0.022180634466875668,57.97042190934631
1921,600519.SH,贵州茅台,2009-08-05,711.9758,754.2709,711.9758,753.7187,5544896.0,893443535.0,44.3662,6.2545,161.129,0.5875,154566126000.0,154566126000,37.3066,12.4034,18.7542,2009,2009-08,2009,8,5,2,711.9389800000001,700.03744,0.06254464458784592,0.029357777698460933,0.028611342126357693,72.67613026393568
1922,600519.SH,贵州茅台,2009-08-06,741.0163,766.2829,736.8282,759.7017,3944209.0,644496759.0,5.983,0.7938,163.4033,0.4179,155793066000.0,155793066000,37.6027,12.5019,18.9031,2009,2009-08,2009,8,6,3,725.9667999999999,708.68517,0.007937974737790121,0.029734862163441227,0.027900426378234516,74.84073407954143
1923,600519.SH,贵州茅台,2009-08-07,767.6636,782.391,743.5476,754.2249,5786746.0,953137970.0,-5.4767,-0.7209,164.7105,0.6131,154669944000.0,154669944000,35.5547,11.9493,18.7668,2009,2009-08,2009,8,7,4,738.72438,716.45385,-0.0072091453790348314,0.031265556436535426,0.028523432892517082,72.19245352250492
1924,600519.SH,贵州茅台,2009-08-10,754.8232,759.3795,731.2134,752.476,2929893.0,472002862.0,-1.7489,-0.2319,161.099,0.3104,154311300000.0,154311300000,35.4723,11.9216,18.7233,2009,2009-08,2009,8,10,0,745.89476,721.23563,-0.0023188043778454848,0.030078527460440246,0.02666311062385652,73.03527126267532
1925,600519.SH,贵州茅台,2009-08-11,754.2249,793.8967,744.0078,782.391,3630736.0,611324918.0,29.9149,3.9755,168.3749,0.3847,160446000000.0,160446000000,36.8825,12.3956,19.4676,2009,2009-08,2009,8,11,1,760.50246,728.96749,0.039755420770895,0.029934017696524286,0.02844962863597449,77.19717810246017
1926,600519.SH,贵州茅台,2009-08-12,781.9308,807.7036,745.5726,765.1784,4140439.0,698628591.0,-17.2126,-2.2,168.733,0.4387,156916188000.0,156916188000,36.0711,12.1229,19.0393,2009,2009-08,2009,8,12,2,762.7944,737.36669,-0.021999997443733266,0.023089982125218046,0.026561612412010993,72.63251319987913
1927,600519.SH,贵州茅台,2009-08-13,749.6226,765.1324,735.4475,749.8988,3376867.0,544005102.0,-15.2796,-1.9969,161.0976,0.3578,153782772000.0,153782772000,35.3508,11.8808,18.6591,2009,2009-08,2009,8,13,3,760.8338200000001,743.40031,-0.019968676585747747,0.024965069967707174,0.028417205959506038,67.05176891819463
1928,600519.SH,贵州茅台,2009-08-14,750.1289,750.1289,717.9588,726.1509,2470694.0,390424195.0,-23.7479,-3.1668,158.0221,0.2618,148912764000.0,148912764000,34.2313,11.5046,18.0682,2009,2009-08,2009,8,14,4,755.21902,746.9717,-0.031668139754324254,0.028325776616880047,0.031160731575051493,55.09935251815631
1929,600519.SH,贵州茅台,2009-08-17,713.8167,724.6782,680.5881,688.2279,2975040.0,451437989.0,-37.923,-5.2225,151.7418,0.3152,141135852000.0,141135852000,32.4436,10.9037,17.1246,2009,2009-08,2009,8,17,0,742.3693999999999,744.1320800000001,-0.05222468222514076,0.03431719205885559,0.03367175986009111,46.607328227423906
1930,600519.SH,贵州茅台,2009-08-18,683.4415,700.286,681.1864,691.0353,2983979.0,448107193.0,2.8074,0.4079,150.171,0.3162,141711570000.0,141711570000,32.5759,10.9482,17.1945,2009,2009-08,2009,8,18,1,724.09826,742.30036,0.004079172030079015,0.02039294730316727,0.03366164699144622,52.16774068020515
1931,600519.SH,贵州茅台,2009-08-19,699.4115,713.8167,681.1404,688.5501,3357636.0,509878566.0,-2.4852,-0.3596,151.8564,0.3558,141201918000.0,141201918000,32.4587,10.9088,17.1327,2009,2009-08,2009,8,19,2,708.7726,735.7835,-0.0035963430522290007,0.022478767850308192,0.024906154363895074,49.771216117954424
1932,600519.SH,贵州茅台,2009-08-20,685.7427,701.8507,681.1404,699.5036,3459953.0,522725007.0,10.9535,1.5908,151.0786,0.3666,143448162000.0,143448162000,32.9751,11.0824,17.4052,2009,2009-08,2009,8,20,3,698.69356,729.76369,0.015908065368082758,0.027846123310630244,0.025615904453389373,51.95943253263991
1933,600519.SH,贵州茅台,2009-08-21,699.5956,722.5611,694.9933,720.306,2474337.0,383636526.0,20.8024,2.9739,155.0462,0.2622,147714138000.0,147714138000,33.9557,11.4119,17.9228,2009,2009-08,2009,8,21,4,697.52458,726.3718000000001,0.029738803345686904,0.03117300098728498,0.028258833093248323,50.81467661416338
1934,600519.SH,贵州茅台,2009-08-24,722.5151,731.7197,720.4901,729.0503,1341758.0,212008261.0,8.7444,1.214,158.0078,0.1422,149507358000.0,149507358000,34.368,11.5505,18.1404,2009,2009-08,2009,8,24,0,705.68906,724.02923,0.012139701737872377,0.012603016229247314,0.02873335368147785,54.33021845204441
1935,600519.SH,贵州茅台,2009-08-25,726.7032,726.7032,700.0098,717.5446,2450125.0,377947429.0,-11.5057,-1.5782,154.2564,0.2596,147147858000.0,147147858000,33.8256,11.3682,17.8541,2009,2009-08,2009,8,25,1,710.99092,717.54459,-0.01578176430350564,0.017690329892881534,0.024678801321688888,40.70482199837293
1936,600519.SH,贵州茅台,2009-08-26,706.5911,738.6691,706.5911,732.6401,2235461.0,353413336.0,15.0955,2.1038,158.0942,0.2369,150243522000.0,150243522000,34.5372,11.6074,18.2297,2009,2009-08,2009,8,26,2,719.80892,714.2907600000001,0.021037716679910945,0.017187299069398324,0.025760422576702764,43.35741475852955
1937,600519.SH,贵州茅台,2009-08-27,731.2134,748.7022,727.1634,742.5351,2216114.0,356997195.0,9.8949,1.3506,161.0915,0.2348,152272692000.0,152272692000,35.0036,11.7641,18.4759,2009,2009-08,2009,8,27,3,728.4152200000001,713.55439,0.013505949237558879,0.017105388553558563,0.025634285610350874,47.19151819177766
1938,600519.SH,贵州茅台,2009-08-28,740.9703,748.7942,731.7657,733.0083,2404913.0,386203839.0,-9.5268,-1.283,160.5895,0.2548,150319026000.0,150319026000,34.5545,11.6132,18.2389,2009,2009-08,2009,8,28,4,730.9556799999999,714.2401299999999,-0.012830100556862734,0.016738639941562453,0.023725640470376282,45.49137330883364
1939,600519.SH,贵州茅台,2009-08-31,727.1634,727.2094,688.0438,690.299,3733394.0,568178140.0,-42.7093,-5.8266,152.1881,0.3956,141560562000.0,141560562000,32.5412,10.9365,17.1762,2009,2009-08,2009,8,31,0,723.20542,714.44724,-0.058265779528008044,0.03116810772340095,0.025264068795264348,29.865161385677112
1940,600519.SH,贵州茅台,2009-09-01,690.345,714.7372,690.2069,697.4786,2063249.0,313194378.0,7.1796,1.0401,151.7967,0.2186,143032890000.0,143032890000,32.8796,11.0503,17.3548,2009,2009-09,2009,9,1,1,719.19222,715.09157,0.01040071041679047,0.03223314784390309,0.025439456009439657,34.51905099901583
1941,600519.SH,贵州茅台,2009-09-02,694.8553,699.3195,688.32,694.1189,1615629.0,243221073.0,-3.3597,-0.4817,150.5427,0.1712,142343916000.0,142343916000,32.7213,10.9971,17.2712,2009,2009-09,2009,9,2,2,711.4879800000001,715.64845,-0.004816921981548927,0.028863354595171857,0.025468074761472476,36.50934310686179
1942,600519.SH,贵州茅台,2009-09-03,690.5751,715.6576,690.437,713.8628,1915657.0,293428432.0,19.7439,2.8445,153.1738,0.203,146392818000.0,146392818000,33.652,11.3099,17.7625,2009,2009-09,2009,9,3,3,705.75352,717.08437,0.02844455035009119,0.03250069991506408,0.026562805157104557,46.96936289561602
1943,600519.SH,贵州茅台,2009-09-04,713.3105,717.9588,704.1519,715.0594,2155402.0,332587085.0,1.1966,0.1676,154.304,0.2284,146638206000.0,146638206000,33.7084,11.3288,17.7923,2009,2009-09,2009,9,4,4,702.16374,716.5597100000001,0.0016762324637171755,0.032543736550397384,0.024770522678604964,58.081538556994396
1944,600519.SH,贵州茅台,2009-09-07,719.8918,761.6806,719.2474,745.0663,3884516.0,630053587.0,30.007,4.1964,162.1962,0.4116,152791782000.0,152791782000,35.123,11.8042,18.5389,2009,2009-09,2009,9,7,0,713.1172,718.16131,0.04196420605057427,0.01935062344249456,0.028035021585066364,63.982859603611494
1945,600519.SH,贵州茅台,2009-09-08,745.1124,774.1069,732.318,766.0528,3449008.0,572753391.0,20.9865,2.8167,166.0632,0.3654,157095510000.0,157095510000,36.1123,12.1367,19.0611,2009,2009-09,2009,9,8,1,726.83204,723.0121300000001,0.02816729195777623,0.0197984489263053,0.028288502011978463,68.30434891455448
1946,600519.SH,贵州茅台,2009-09-09,766.0528,777.7427,745.5726,756.342,3120277.0,512038300.0,-9.7109,-1.2676,164.1003,0.3306,155104092000.0,155104092000,35.6545,11.9829,18.8195,2009,2009-09,2009,9,9,2,739.2766599999999,725.3823199999999,-0.012676410816591321,0.022321950605432794,0.0284287895711525,63.5031810817103
1947,600519.SH,贵州茅台,2009-09-10,756.1579,764.442,747.8737,763.7517,1325477.0,218828433.0,7.4097,0.9797,165.0941,0.1404,156623610000.0,156623610000,36.0038,12.1003,19.0038,2009,2009-09,2009,9,10,3,749.2544399999999,727.50398,0.009796758609200706,0.02158502117642999,0.028308502203998546,61.02289386071872
1948,600519.SH,贵州茅台,2009-09-11,763.5216,773.1864,754.317,767.5256,1347190.0,224260634.0,3.7739,0.4941,166.4655,0.1427,157397526000.0,157397526000,36.1817,12.1601,19.0977,2009,2009-09,2009,9,11,4,759.7476800000001,730.95571,0.004941265597182998,0.021172540206364974,0.027743513955826575,60.01439875814615
1949,600519.SH,贵州茅台,2009-09-14,773.4165,777.7887,767.6636,768.9523,1555148.0,260573647.0,1.4267,0.1859,167.5555,0.1648,157690104000.0,157690104000,36.249,12.1827,19.1332,2009,2009-09,2009,9,14,0,764.5248799999999,738.82104,0.0018588305067608335,0.014764916227123209,0.016923227460612072,64.12137287531267
1950,600519.SH,贵州茅台,2009-09-15,769.5046,776.9143,755.8357,761.9108,1781601.0,294648966.0,-7.0415,-0.9157,165.3844,0.1888,156246090000.0,156246090000,35.917,12.0711,18.958,2009,2009-09,2009,9,15,1,763.69648,745.26426,-0.009157265021510486,0.00952509672612203,0.018087174621261255,58.41272104061174
1951,600519.SH,贵州茅台,2009-09-16,759.5176,768.1239,749.6226,758.2749,1343134.0,219954118.0,-3.6358,-0.4772,163.7619,0.1423,155500488000.0,155500488000,35.7456,12.0135,18.8676,2009,2009-09,2009,9,16,2,764.0830600000002,751.67986,-0.004772080931258582,0.00756724808455879,0.018083368265874044,54.69262610325814
1952,600519.SH,贵州茅台,2009-09-17,758.459,762.8312,756.6641,758.321,1669416.0,275360254.0,0.046,0.0061,164.9441,0.1769,155509926000.0,155509926000,35.7478,12.0142,18.8687,2009,2009-09,2009,9,17,3,762.99692,756.12568,6.079589341556613e-05,0.005579218214054036,0.01688428115541442,57.99885101856762
1953,600519.SH,贵州茅台,2009-09-18,758.459,758.6892,745.5726,749.1624,1841155.0,301101120.0,-9.1586,-1.2077,163.5393,0.1951,153631764000.0,153631764000,35.3161,11.8691,18.6408,2009,2009-09,2009,9,18,4,759.32428,759.53598,-0.012077471150080177,0.005914261667228784,0.017826352081171,73.60647243584191
1954,600519.SH,贵州茅台,2009-09-21,742.4891,762.1409,732.6862,761.3125,2612924.0,422889399.0,12.1501,1.6218,161.8453,0.2769,156123396000.0,156123396000,35.8888,12.0616,18.9431,2009,2009-09,2009,9,21,0,757.79632,761.1605999999999,0.01621824587032128,0.011142293761955762,0.013095663164759911,74.61836727295444
1955,600519.SH,贵州茅台,2009-09-22,759.8858,790.1689,756.9863,780.5041,4097482.0,697323678.0,19.1916,2.5209,170.1835,0.4341,160059042000.0,160059042000,36.7935,12.3657,19.4207,2009,2009-09,2009,9,22,1,761.51498,762.60573,0.02520857072489946,0.01537643078636808,0.012462830158945273,79.68996169888668
1956,600519.SH,贵州茅台,2009-09-23,780.9643,786.5331,759.3795,760.2539,2121493.0,356415097.0,-20.2501,-2.5945,168.002,0.2248,155906322000.0,155906322000,35.8389,12.0449,18.9168,2009,2009-09,2009,9,23,2,761.91078,762.99692,-0.02594502706648172,0.020706976896211097,0.014697816014894366,65.88898456075313
1957,600519.SH,贵州茅台,2009-09-24,759.3795,759.3795,735.2634,743.8237,1878660.0,302998962.0,-16.4302,-2.1611,161.2846,0.1991,152536956000.0,152536956000,35.0644,11.7845,18.508,2009,2009-09,2009,9,24,3,759.01132,761.0041200000001,-0.02161146427529015,0.02301232621740917,0.015829600897201444,58.920894412372775
1958,600519.SH,贵州茅台,2009-09-25,745.5726,767.0193,745.5726,757.0323,1852804.0,304628817.0,13.2086,1.7758,164.415,0.1963,155245662000.0,155245662000,35.687,11.9938,18.8366,2009,2009-09,2009,9,25,4,760.5853,759.95479,0.01775770253085507,0.024119479409021677,0.01697864277810987,54.14276653436772
1959,600519.SH,贵州茅台,2009-09-28,757.5386,766.329,754.7772,755.2374,1345344.0,222874121.0,-1.7949,-0.2371,165.6633,0.1425,154877580000.0,154877580000,35.6024,11.9654,18.792,2009,2009-09,2009,9,28,0,759.3702799999999,758.5833,-0.0023709688476963864,0.022841506754922733,0.016945356511092118,45.68174413553429
1960,600519.SH,贵州茅台,2009-09-29,754.7772,759.3795,743.2714,746.6772,1542377.0,251534805.0,-8.5603,-1.1335,163.0826,0.1634,153122112000.0,153122112000,35.1989,11.8298,18.579,2009,2009-09,2009,9,29,1,752.6049,757.05994,-0.011334449273830982,0.01740045865940428,0.017065817690350524,46.10535936207971
1961,600519.SH,贵州茅台,2009-09-30,754.7312,767.5716,750.1749,758.7352,1288249.0,212532258.0,12.058,1.6149,164.9776,0.1365,155594868000.0,155594868000,35.7673,12.0208,18.879,2009,2009-09,2009,9,30,2,752.30116,757.1059700000001,0.01614887932830955,0.017152777726605013,0.017933096871523033,48.05148900964445
1962,600519.SH,贵州茅台,2009-10-09,767.6636,777.7427,767.2034,774.8432,1250608.0,210257020.0,16.108,2.123,168.1238,0.1325,158898168000.0,158898168000,36.5267,12.276,19.2798,2009,2009-10,2009,10,9,4,758.5050600000001,758.7581899999999,0.021230068144986625,0.014297027092466226,0.01912404587856991,52.59377884398619
1963,600519.SH,贵州茅台,2009-10-12,777.7887,782.345,768.1239,768.6761,876204.0,147502660.0,-6.1671,-0.7959,168.3428,0.0928,157633476000.0,157633476000,36.2359,12.1783,19.1264,2009,2009-10,2009,10,12,0,760.8338200000001,760.70956,-0.007959158704625713,0.014659069282675543,0.01882144231273735,49.90528185677738
1964,600519.SH,贵州茅台,2009-10-13,764.0278,775.4415,757.0783,763.4755,1023723.0,170054046.0,-5.2006,-0.6766,166.1133,0.1085,156566982000.0,156566982000,35.9908,12.0959,18.997,2009,2009-10,2009,10,13,1,762.48144,760.9258600000001,-0.006765658513384287,0.01519430110471426,0.018390286931351127,50.54344919182468
1965,600519.SH,贵州茅台,2009-10-14,766.0989,766.2369,750.6812,756.0658,3729999.0,612459767.0,-7.4097,-0.9705,164.1984,0.3952,155047464000.0,155047464000,35.6415,11.9785,18.8126,2009,2009-10,2009,10,14,2,764.35916,758.48203,-0.009705223022873799,0.014843188283074623,0.016367583849890687,49.252338156645145
1966,600519.SH,贵州茅台,2009-10-15,758.7812,758.7812,738.2549,741.6146,2811233.0,454982752.0,-14.4512,-1.9114,161.8446,0.2979,152083932000.0,152083932000,34.9602,11.7495,18.453,2009,2009-10,2009,10,15,3,760.9350400000001,756.6180999999999,-0.019113680317242143,0.015163957664776085,0.01542130054737717,44.84812414039804
1967,600519.SH,贵州茅台,2009-10-16,741.5226,745.5726,732.5021,736.276,2798654.0,447651087.0,-5.3387,-0.7199,159.9523,0.2965,150989124000.0,150989124000,34.7086,11.665,18.3202,2009,2009-10,2009,10,16,4,753.2216000000001,755.8633299999999,-0.007198617718691125,0.005135893055220672,0.014034585170702298,45.93024210612747
1968,600519.SH,贵州茅台,2009-10-19,737.3345,747.8737,731.5356,747.8277,4363978.0,698074669.0,11.5518,1.5689,159.9629,0.4624,153358062000.0,153358062000,35.2531,11.848,18.6076,2009,2009-10,2009,10,19,0,749.0519200000001,754.9428700000001,0.015689361054821882,0.012810731939580529,0.013740721177106209,45.72509868717215
1969,600519.SH,贵州茅台,2009-10-20,748.7942,762.1409,741.0163,761.3585,4078812.0,666676389.0,13.5308,1.8093,163.4487,0.4322,156132834000.0,156132834000,35.891,12.0624,18.9443,2009,2009-10,2009,10,20,1,748.62852,755.55498,0.018093472600707372,0.01646113044232026,0.015002646048948031,43.70458201312907
1970,600519.SH,贵州茅台,2009-10-21,759.3795,759.3795,740.0498,740.464,3808393.0,617367731.0,-20.8944,-2.7444,162.1071,0.4035,151847982000.0,151847982000,34.906,11.7313,18.4244,2009,2009-10,2009,10,21,2,745.50816,754.9336599999999,-0.027443707530683592,0.0203964104512437,0.01717142820800083,43.52018053215337
1971,600519.SH,贵州茅台,2009-10-22,736.8282,745.4345,727.0714,731.3975,3681739.0,585366561.0,-9.0665,-1.2244,158.9919,0.3901,149988696000.0,149988696000,34.4786,11.5877,18.1988,2009,2009-10,2009,10,22,3,743.46474,752.19989,-0.01224434948896913,0.01932672337292293,0.01640580336359488,45.725139052871754
1972,600519.SH,贵州茅台,2009-10-23,731.3975,737.2885,728.5441,733.1924,4651561.0,739672651.0,1.7949,0.2454,159.016,0.4929,150356778000.0,150356778000,34.5632,11.6161,18.2435,2009,2009-10,2009,10,23,4,742.84802,748.0348099999999,0.00245406909375534,0.01923701731334778,0.014179039846932246,41.09964629905766
1973,600519.SH,贵州茅台,2009-10-26,736.2299,736.276,719.1554,720.6742,4564431.0,716061313.0,-12.5183,-1.7074,156.8785,0.4836,147789642000.0,147789642000,33.2734,10.6015,17.932,2009,2009-10,2009,10,26,0,737.4173200000001,743.23462,-0.01707355395391441,0.017788281712788154,0.014645701583593006,38.05281714483239
1974,600519.SH,贵州茅台,2009-10-27,720.6742,722.5611,715.6576,717.9128,2542841.0,396334908.0,-2.7614,-0.3832,155.863,0.2694,147223362000.0,147223362000,33.1459,10.5608,17.8633,2009,2009-10,2009,10,27,1,728.7281800000001,738.67835,-0.0038316898259991294,0.01161096110821722,0.014665396689523864,39.642005254545886
1975,600519.SH,贵州茅台,2009-10-28,718.419,726.4731,717.0383,724.5401,1914190.0,300201158.0,6.6273,0.9231,156.8293,0.2028,148582434000.0,148582434000,33.4519,10.6583,18.0282,2009,2009-10,2009,10,28,2,725.5434,735.52578,0.009231343973808759,0.010667827171976807,0.015345961082966346,37.18521516558557
